time,MAC address,pi1,pi2,pi3,pi4,pi5,x,y,floor
2020-02-21 16:57:52.529162,cf441a9beb62796c0c14fd4c683a3031ac796b2f4966f6fd6250121c0c5fa98d,-71,-150,-69,-150,-150,200,18,1
2020-02-21 16:58:00.086734,cfece2493eb0ca20f8edefdc854210d19cd7e26370628b6750ecd9aabd4f1135,-79,-77,-150,-73,-150,60,59,1
2020-02-21 16:58:32.363553,fc7ee515f5a9ca2c13151135b3c4981679164adb416ad2bb05600ce4085fe412,-150,-77,-150,-150,-150,36,64,1
2020-02-21 16:58:37.320584,0f50403b8d08fc29a0984b1a1101bfee718d8a6eef7f30ea870799a221a74c87,-150,-75,-150,-150,-150,9,53,1
2020-02-21 16:58:58.466954,fd87845d61d1ba3e61b1ab3172a34074af1e38f4d632dc02a5df04202ac51649,-69,-53,-41,-150,-150,41,64,1
2020-02-21 16:59:11.437086,79eff2ea595ad603913a974f438df563934e4dd7bfc34627a68e34a35f033c62,-79,-150,-150,-150,-150,44,63,1
2020-02-21 16:59:23.761866,fd87845d61d1ba3e61b1ab3172a34074af1e38f4d632dc02a5df04202ac51649,-150,-150,-73,-150,-150,45,66,1
2020-02-21 16:59:23.392825,7b839040a013165f93f609746c9879d42a1488c8f3f9527750feffa9d2703982,-150,-75,-150,-73,-150,4,56,1
2020-02-21 16:59:21.048106,659932eb101717357a4706aacda452d6c220bbb7b7008368e4998ba8b997d232,-150,-150,-150,-71,-150,170,94,1
2020-02-21 16:59:40.290783,9ed31253fe1d499d3f2dc801554dff1af165d6d7e787148690979920b3d58cbf,-150,-63,-150,-150,-150,199,78,1
2020-02-21 16:59:46.927613,d0d62e60873964ed91ce67f6cafaa81bf7058bd6e10b290607a60c28a7f1b7c2,-150,-69,-150,-150,-150,57,34,1
2020-02-21 17:00:06.047150,659932eb101717357a4706aacda452d6c220bbb7b7008368e4998ba8b997d232,-150,-150,-150,-75,-150,205,70,1
2020-02-21 17:00:05.167592,6d4344c66a8a9968ff6a3459cadc4ff5289fb4550710606c895d66bc023a935b,-81,-75,-150,-73,-150,157,76,1
2020-02-21 17:00:19.017643,f81ba47372ca0428cd29738e146c095e3fb91616d99cc048861107784945be8a,-77,-150,-150,-150,-150,60,40,1
2020-02-21 17:00:11.016290,ad96d5a50f06fba9635b1038c992fc36b518c6794ebd6d22f0fd6a3fbb9dc32c,-150,-150,-73,-150,-150,195,10,1
2020-02-21 17:00:16.703075,f8f664c5c57be99cfeaf5704e1e196b6f33854fffe7c715614a20465e08121d9,-150,-150,-77,-150,-150,74,47,1
2020-02-21 17:00:20.523460,5f0d6627d2ede54f0f48f2a826a2a29eab54b0e03c4e7a6c7c7aedd006609394,-150,-77,-150,-150,-150,182,60,1
2020-02-21 17:00:38.085816,e520f4da06015f9a33ac4268864ee6f86f18f7f5cb3145d4e46127977890c56b,-75,-150,-150,-150,-150,139,98,1
2020-02-21 17:00:30.982652,b5893badae4af085c037fbbf692f32f37d3599ed86b23987ee272bd991814ed1,-150,-75,-65,-150,-150,67,63,1
2020-02-21 17:00:50.218656,3877ff37a6fbe5b9d027b814a653e24224038e0c8e7527941b0f52e4d8403e6c,-150,-150,-59,-150,-150,199,27,1
2020-02-21 17:00:58.578518,b185ff3f887443f52b07b514da37ca4c44d999831d959de777bb44f2455019b9,-150,-150,-150,-150,-69,222,63,1
2020-02-21 17:00:56.980332,5f0d6627d2ede54f0f48f2a826a2a29eab54b0e03c4e7a6c7c7aedd006609394,-150,-75,-150,-150,-150,84,62,1
2020-02-21 17:01:12.146363,43c9b78a165d7a6dd921f0dc6383738d86d5cf08bb9599c995358bc20410ef1f,-77,-150,-65,-150,-150,182,58,1
2020-02-21 17:01:12.225526,9dd037b23754679ac5e69448fcade38158290540e6796c3077a6e50523feb79e,-79,-150,-150,-150,-150,55,80,1
2020-02-21 17:01:37.608977,cf441a9beb62796c0c14fd4c683a3031ac796b2f4966f6fd6250121c0c5fa98d,-77,-150,-150,-150,-150,200,0,1
2020-02-21 17:01:34.494192,9dd037b23754679ac5e69448fcade38158290540e6796c3077a6e50523feb79e,-150,-69,-150,-69,-150,54,89,1
2020-02-21 17:01:37.921628,e520f4da06015f9a33ac4268864ee6f86f18f7f5cb3145d4e46127977890c56b,-150,-67,-150,-63,-150,180,53,1
2020-02-21 17:01:48.195965,19c7ad5c38fb600ca8488027128183fcbcc672738fa068446ce3d11b52b755a4,-150,-77,-150,-79,-150,121,51,1
2020-02-21 17:01:40.540624,e520f4da06015f9a33ac4268864ee6f86f18f7f5cb3145d4e46127977890c56b,-77,-65,-73,-57,-65,204,63,1
2020-02-21 17:01:59.865927,f8f664c5c57be99cfeaf5704e1e196b6f33854fffe7c715614a20465e08121d9,-150,-150,-71,-150,-150,38,50,1
2020-02-21 17:01:50.916309,438ec23bbf5acdbccc6f62df68f24f8ea7e5649aa4177da7f65f01e100452d66,-150,-150,-75,-150,-150,1,50,1
2020-02-21 14:41:59.714976,12ea8e0d7ef92859a33f329e1a2723d4c19735c1916655641567382cbca6d705,-150,-150,-150,-53,-150,121,75,2
2020-02-21 14:42:23.198067,96e30c0eeea33eb411951b5e6672e16ca8ad28eef2ac4e313b92cf41cb5ec396,-150,-150,-150,-61,-150,204,70,2
2020-02-21 14:42:45.355910,2ded23e60e630f3dc21d4c67846fb0312afb4a443d8fcc8ce0447ce3f67ad7f3,-150,-65,-150,-150,-150,214,67,2
2020-02-21 14:43:41.460133,27c98c0b3494f0a6b631a35b7b3a861477e4bbab57faff4998019b4fee2238bc,-43,-150,-150,-150,-150,194,21,2
2020-02-21 14:43:53.501910,e5b27463019e2c3c6eedd7a2f78fc1a2dc780a42c274c6dfc85412ab457398d3,-61,-150,-150,-150,-150,214,38,2
2020-02-21 14:43:54.329045,540cb4578988748fd7ede376e8af79ae771207c9aa68c90da5aee30c20a90dd3,-150,-73,-150,-150,-150,211,62,2
2020-02-21 14:43:55.478281,de9ab40e0921dcfe43751c910294ce397b35770609de548d6b358cbd8c7fcb50,-61,-150,-150,-150,-150,220,18,2
2020-02-21 14:44:07.132417,593e71fce904cdffea72ad9e2ce29840bcc0e0d8219862d78c275b951a2ff21e,-65,-150,-150,-150,-150,223,0,2
2020-02-21 14:44:16.181338,849fa0f1d79ecfe44f56f5a507408728410a6a765f84205c5b63b5676468b088,-65,-150,-150,-150,-150,159,30,2
2020-02-21 14:44:18.363895,08e5374727d972899cc0df2641afa0f718fb38a963db0fa7011cd1e0ff5cc409,-150,-150,-150,-150,-43,124,17,2
2020-02-21 14:44:20.651703,08e5374727d972899cc0df2641afa0f718fb38a963db0fa7011cd1e0ff5cc409,-150,-150,-150,-65,-150,146,27,2
2020-02-21 14:44:57.849953,db3e735e7415ccbc4f80a3cbc59b265b6d1de25125f614f1557584fbf6697d0a,-150,-77,-150,-150,-150,213,60,2
2020-02-21 14:45:29.306365,25623114baabc5776532e3a93a2fa101abd614bad048c25b4d65fe6283b42ecd,-150,-63,-150,-150,-150,111,37,2
2020-02-21 14:45:47.625417,8851cb29e19fb85a7a9033b35f2da511945f7e0db70a87a38eb40bf04d6a9366,-150,-150,-53,-150,-67,147,46,2
2020-02-21 14:45:54.216460,08e5374727d972899cc0df2641afa0f718fb38a963db0fa7011cd1e0ff5cc409,-150,-65,-47,-67,-150,126,10,2
2020-02-21 14:46:08.162842,96e30c0eeea33eb411951b5e6672e16ca8ad28eef2ac4e313b92cf41cb5ec396,-150,-150,-150,-67,-150,195,81,2
2020-02-21 14:46:10.159167,20b30bb8a74149a48ebe515304a9f01d419b2ea98f910c56b687e3dbf5e66946,-150,-150,-79,-150,-150,208,0,2
2020-02-21 14:46:11.259285,29ef276aab59e7ddbe0407cf3783d1312a172dc3ccc791fe459383890d64231c,-150,-55,-150,-150,-150,129,85,2
2020-02-21 14:46:25.082448,12ea8e0d7ef92859a33f329e1a2723d4c19735c1916655641567382cbca6d705,-150,-63,-150,-43,-150,119,30,2
2020-02-21 14:46:24.361047,aeba62299f3bec83c692c024cbc85bf98efe995557e4645cca09e4ce964bdd2d,-150,-150,-69,-150,-150,165,41,2
2020-02-21 14:46:30.277605,4add80fe5645cd911d89b852136f1a77b2958a5dc75da86b3f8fe271b5f80405,-47,-150,-63,-150,-150,213,4,2
2020-02-21 14:46:37.867660,96e30c0eeea33eb411951b5e6672e16ca8ad28eef2ac4e313b92cf41cb5ec396,-150,-150,-150,-61,-150,198,80,2
2020-02-21 14:46:47.510066,01dcb42468ee6985b8593ccced4a4f2814c77fbdd8cbf4209de008426a023014,-37,-150,-150,-150,-150,171,39,2
2020-02-21 14:47:08.178027,96e30c0eeea33eb411951b5e6672e16ca8ad28eef2ac4e313b92cf41cb5ec396,-75,-150,-150,-150,-150,203,81,2
2020-02-21 14:47:38.249553,96e30c0eeea33eb411951b5e6672e16ca8ad28eef2ac4e313b92cf41cb5ec396,-150,-150,-150,-67,-150,199,77,2
2020-02-21 14:47:53.939046,c3ccc800a7dce58c0d818fadbce473117feed4a7eef49aa8cd5d313999326b27,-73,-150,-150,-150,-150,140,26,2
2020-02-21 14:48:23.067821,96e30c0eeea33eb411951b5e6672e16ca8ad28eef2ac4e313b92cf41cb5ec396,-69,-150,-150,-61,-150,197,76,2
2020-02-21 14:48:38.113158,96e30c0eeea33eb411951b5e6672e16ca8ad28eef2ac4e313b92cf41cb5ec396,-73,-150,-150,-69,-150,193,69,2
2020-02-21 14:48:47.167485,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-71,-150,-150,-55,-35,124,42,2
2020-02-21 14:49:01.931514,12ea8e0d7ef92859a33f329e1a2723d4c19735c1916655641567382cbca6d705,-150,-150,-150,-61,-150,168,58,2
2020-02-21 14:49:10.168267,96e30c0eeea33eb411951b5e6672e16ca8ad28eef2ac4e313b92cf41cb5ec396,-77,-75,-150,-150,-150,197,75,2
2020-02-21 14:49:38.769354,96e30c0eeea33eb411951b5e6672e16ca8ad28eef2ac4e313b92cf41cb5ec396,-150,-150,-150,-65,-150,194,78,2
2020-02-21 14:49:53.799303,96e30c0eeea33eb411951b5e6672e16ca8ad28eef2ac4e313b92cf41cb5ec396,-73,-150,-75,-59,-150,190,83,2
2020-02-21 14:50:08.334280,96e30c0eeea33eb411951b5e6672e16ca8ad28eef2ac4e313b92cf41cb5ec396,-150,-150,-150,-63,-150,192,74,2
2020-02-21 14:50:15.658458,d28624078f39f6ce60f7957631c5357c6449b45a5fb358837f94a1363072946a,-150,-150,-47,-150,-150,105,11,2
2020-02-21 14:50:38.220740,96e30c0eeea33eb411951b5e6672e16ca8ad28eef2ac4e313b92cf41cb5ec396,-73,-75,-150,-61,-150,193,82,2
2020-02-21 14:50:42.486465,1349f7678e7aeb27a9e952d0110cb1a0b829d9e2b334c61fdfcbbc590a241ac7,-150,-75,-63,-150,-150,128,63,2
2020-02-21 14:51:59.498174,ce5318afa3d0c3534194af1b8b56e6e505dd235fdfff5f44e551a4a0af5229b0,-150,-150,-150,-57,-150,131,32,2
2020-02-21 14:52:08.147399,96e30c0eeea33eb411951b5e6672e16ca8ad28eef2ac4e313b92cf41cb5ec396,-150,-150,-150,-67,-150,188,80,2
2020-02-21 14:52:15.961633,1d56d451d69c13e87d6e59237c705e7ef12d8f730097e456579bfd369c02ca80,-150,-150,-63,-75,-67,202,27,2
2020-02-21 14:52:11.208267,f8bae7616d2a5ffac57f39537d51bcc0dd71a6d2644a0d88f518cc87bae345a5,-75,-150,-150,-150,-150,231,0,2
2020-02-21 14:52:13.381838,1349f7678e7aeb27a9e952d0110cb1a0b829d9e2b334c61fdfcbbc590a241ac7,-150,-57,-65,-43,-59,155,48,2
2020-02-21 14:52:35.519311,4a5b1439d95ddb92dad2eb5775ad68970403845412381bbd11779ce77d8c9bbe,-150,-61,-51,-69,-150,143,29,2
2020-02-21 14:52:38.210044,96e30c0eeea33eb411951b5e6672e16ca8ad28eef2ac4e313b92cf41cb5ec396,-73,-150,-150,-150,-150,192,78,2
2020-02-21 14:52:36.825424,1349f7678e7aeb27a9e952d0110cb1a0b829d9e2b334c61fdfcbbc590a241ac7,-150,-57,-150,-47,-150,140,60,2
2020-02-21 14:52:54.303039,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-55,-150,-53,-57,113,60,2
2020-02-21 14:53:10.148254,3877ff37a6fbe5b9d027b814a653e24224038e0c8e7527941b0f52e4d8403e6c,-39,-150,-61,-150,-150,219,2,2
2020-02-21 14:53:16.393258,1349f7678e7aeb27a9e952d0110cb1a0b829d9e2b334c61fdfcbbc590a241ac7,-150,-55,-65,-45,-150,118,53,2
2020-02-21 14:53:36.286788,9f79fa2510e503555696419a539f9f05c4d0f52662e0d8dcc74b1975a3d8a92c,-150,-150,-43,-67,-61,168,39,2
2020-02-21 14:53:33.567726,aeba62299f3bec83c692c024cbc85bf98efe995557e4645cca09e4ce964bdd2d,-65,-150,-55,-77,-150,189,47,2
2020-02-21 14:53:38.146469,96e30c0eeea33eb411951b5e6672e16ca8ad28eef2ac4e313b92cf41cb5ec396,-150,-150,-150,-65,-150,189,84,2
2020-02-21 14:53:53.321498,96e30c0eeea33eb411951b5e6672e16ca8ad28eef2ac4e313b92cf41cb5ec396,-150,-150,-150,-63,-150,194,75,2
2020-02-21 14:54:07.483633,a0674b393b8ca4abbb47e9dd68d4c1fae7b524751b53898f1eae1d820db759de,-150,-150,-150,-65,-150,213,0,2
2020-02-21 14:54:19.831387,d28624078f39f6ce60f7957631c5357c6449b45a5fb358837f94a1363072946a,-150,-67,-150,-150,-150,112,43,2
2020-02-21 14:54:16.816195,1349f7678e7aeb27a9e952d0110cb1a0b829d9e2b334c61fdfcbbc590a241ac7,-150,-53,-150,-31,-150,172,36,2
2020-02-21 14:54:24.266696,771d5638ed00e03c5dc7f44b42e555408c3f3cee60c113d029a2d78d53f896ad,-150,-75,-150,-150,-150,220,11,2
2020-02-21 14:54:52.244091,384bc6e2687f9b73b3d6edacd77dbf707d32fe4806c65588d1a139722a974c40,-150,-49,-49,-63,-150,118,7,2
2020-02-21 14:55:33.870735,ec5a9c96edbbcb6cb35e9b945ddaee2fee4a75551d75e77fb7aa3b4de12e2c65,-49,-150,-150,-150,-67,215,60,2
2020-02-21 14:56:00.233463,ce5318afa3d0c3534194af1b8b56e6e505dd235fdfff5f44e551a4a0af5229b0,-150,-69,-150,-150,-150,128,12,2
2020-02-21 14:56:08.512156,05c07c8c2ebefb48c864a9950c4aefd62a7c46681de5d2852f070903e53dc1f4,-150,-61,-75,-43,-150,199,40,2
2020-02-21 14:56:33.950143,01dcb42468ee6985b8593ccced4a4f2814c77fbdd8cbf4209de008426a023014,-51,-150,-150,-150,-150,221,6,2
2020-02-21 14:56:33.536872,3130db8293f68b41419d8cb60b7d2b0964b725acdd2272b6bfbb2be25e021974,-73,-150,-61,-75,-49,154,10,2
2020-02-21 14:57:08.726708,6ab8b25896b446a2fa0f24b26e4fb2a4dc9c3aab2d813d15b88b9c9d8135eeb5,-150,-77,-150,-150,-150,123,29,2
2020-02-21 14:57:14.773405,73400c1523c6a20aef3271d507c3bf9cf8a17ea39488e49a337fa6d8d24cc94d,-81,-79,-150,-150,-150,195,76,2
2020-02-21 14:57:10.237334,7b876fc86d578e1e062d52a92e0463927f03ba538b5e54b2ae71d748764f0632,-150,-150,-77,-150,-150,202,60,2
2020-02-21 14:58:07.306559,c5f38334d6fd1a34169a251c21b7a5b06dd14a7b6db65204969f587b9863ffba,-51,-150,-150,-150,-150,189,9,2
2020-02-21 14:58:18.294641,d28624078f39f6ce60f7957631c5357c6449b45a5fb358837f94a1363072946a,-150,-67,-51,-65,-150,132,7,2
2020-02-21 14:58:14.081013,b185ff3f887443f52b07b514da37ca4c44d999831d959de777bb44f2455019b9,-65,-150,-63,-65,-150,142,33,2
2020-02-21 14:58:26.820199,c5f38334d6fd1a34169a251c21b7a5b06dd14a7b6db65204969f587b9863ffba,-69,-150,-77,-150,-150,140,26,2
2020-02-21 14:59:13.832439,cf898d6c5d895b66385d098c167c30575a7a975a07cf199eb017712a9a88ac1d,-150,-150,-150,-150,-51,131,0,2
2020-02-21 14:59:48.294435,b1d0a50a0ebc24776940e4df6208a9a524fe17ddbe841d30416b0cb60d3de86e,-53,-150,-150,-150,-150,163,56,2
2020-02-21 15:00:03.693836,d28624078f39f6ce60f7957631c5357c6449b45a5fb358837f94a1363072946a,-150,-63,-51,-150,-150,121,7,2
2020-02-21 15:00:01.504015,849fa0f1d79ecfe44f56f5a507408728410a6a765f84205c5b63b5676468b088,-150,-47,-150,-150,-150,166,33,2
2020-02-21 15:00:18.830377,4722072b4974d3c3a82e3655f1a2d3840b4e30aa54e7193f7079863197b01d9b,-65,-150,-150,-150,-150,191,75,2
2020-02-21 15:00:25.502246,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-65,-150,-49,-150,192,78,2
2020-02-21 15:00:30.684249,4722072b4974d3c3a82e3655f1a2d3840b4e30aa54e7193f7079863197b01d9b,-65,-73,-150,-67,-150,203,45,2
2020-02-21 15:00:45.039486,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-73,-63,-150,-51,-150,209,76,2
2020-02-21 15:00:43.925932,4722072b4974d3c3a82e3655f1a2d3840b4e30aa54e7193f7079863197b01d9b,-73,-67,-77,-63,-150,199,33,2
2020-02-21 15:01:05.260752,849fa0f1d79ecfe44f56f5a507408728410a6a765f84205c5b63b5676468b088,-150,-53,-150,-33,-150,189,82,2
2020-02-21 15:01:23.124342,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-59,-150,-47,-150,195,63,2
2020-02-21 15:01:26.550358,4722072b4974d3c3a82e3655f1a2d3840b4e30aa54e7193f7079863197b01d9b,-67,-150,-150,-61,-150,207,51,2
2020-02-21 15:01:49.448184,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-77,-59,-150,-45,-150,205,66,2
2020-02-21 15:01:43.608164,4722072b4974d3c3a82e3655f1a2d3840b4e30aa54e7193f7079863197b01d9b,-65,-71,-150,-63,-150,191,27,2
2020-02-21 15:02:09.579653,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-59,-150,-51,-150,190,58,2
2020-02-21 15:02:03.594879,4722072b4974d3c3a82e3655f1a2d3840b4e30aa54e7193f7079863197b01d9b,-67,-150,-150,-57,-150,193,70,2
2020-02-21 15:02:25.725478,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-61,-150,-53,-150,204,52,2
2020-02-21 15:02:38.498224,7f2c6ed63197cc73fdbb5a4b41bcdf6aac9dd8ebccdd2aad9b1f2d8fdf874031,-71,-150,-71,-150,-59,168,86,2
2020-02-21 15:02:44.699066,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-63,-75,-51,-150,185,76,2
2020-02-21 15:02:45.437102,4722072b4974d3c3a82e3655f1a2d3840b4e30aa54e7193f7079863197b01d9b,-59,-150,-150,-65,-150,200,80,2
2020-02-21 15:02:49.290082,1da78e41c24bbb47cede4b89352603784e6223e29deece6fa41c56aa9941bb08,-150,-150,-150,-150,-61,213,84,2
2020-02-21 15:02:54.217470,4722072b4974d3c3a82e3655f1a2d3840b4e30aa54e7193f7079863197b01d9b,-59,-150,-150,-150,-150,198,75,2
2020-02-21 15:03:01.482965,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-61,-150,-49,-150,179,66,2
2020-02-21 15:03:12.055984,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-63,-150,-51,-150,205,74,2
2020-02-21 15:03:13.401876,4722072b4974d3c3a82e3655f1a2d3840b4e30aa54e7193f7079863197b01d9b,-55,-150,-150,-150,-150,196,79,2
2020-02-21 15:03:15.519075,816f92a73f71341a02040629924ec00b2c0ad52705f9bfe2d76ff859cd5e291a,-150,-61,-150,-150,-65,137,45,2
2020-02-21 15:03:19.334966,849fa0f1d79ecfe44f56f5a507408728410a6a765f84205c5b63b5676468b088,-75,-150,-150,-150,-150,176,70,2
2020-02-21 15:03:37.465429,27f124776afd80988a9ff0b291e7a94e1ebcc829202534f7322af08f9b42f191,-55,-150,-150,-150,-150,164,95,2
2020-02-21 15:03:34.613071,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-61,-150,-45,-150,173,71,2
2020-02-21 15:03:37.186140,4722072b4974d3c3a82e3655f1a2d3840b4e30aa54e7193f7079863197b01d9b,-47,-150,-150,-150,-150,196,72,2
2020-02-21 15:03:56.259084,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-63,-150,-49,-150,171,65,2
2020-02-21 15:04:07.442161,4722072b4974d3c3a82e3655f1a2d3840b4e30aa54e7193f7079863197b01d9b,-150,-150,-150,-61,-150,196,74,2
2020-02-21 15:04:03.875707,849fa0f1d79ecfe44f56f5a507408728410a6a765f84205c5b63b5676468b088,-150,-57,-150,-45,-150,187,65,2
2020-02-21 15:04:10.815100,4722072b4974d3c3a82e3655f1a2d3840b4e30aa54e7193f7079863197b01d9b,-73,-71,-150,-150,-150,196,80,2
2020-02-21 15:04:10.030815,7b876fc86d578e1e062d52a92e0463927f03ba538b5e54b2ae71d748764f0632,-79,-150,-150,-150,-150,190,69,2
2020-02-21 15:04:34.392181,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-63,-150,-49,-150,133,42,2
2020-02-21 15:04:30.413202,0db2c9b048817d2fcbf25093ca7eeb28ad78fbe6db7e1f46019c12ac5488a9fe,-150,-150,-63,-150,-150,218,68,2
2020-02-21 15:04:43.477289,0db2c9b048817d2fcbf25093ca7eeb28ad78fbe6db7e1f46019c12ac5488a9fe,-75,-150,-150,-150,-45,218,68,2
2020-02-21 15:05:18.046129,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-150,-150,-47,-150,195,72,2
2020-02-21 15:05:22.032055,6331f0353862e9eb14511d21c155f1c8a70e141967167025629d8831f95b807e,-150,-55,-150,-41,-150,198,43,2
2020-02-21 15:05:32.048310,80c9af5c8ea703fbf95e7ce0a59202da5ee05677623d372c88fb3c0947837a8f,-65,-150,-150,-150,-150,204,15,2
2020-02-21 15:05:30.506518,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-59,-77,-51,-150,201,50,2
2020-02-21 15:05:51.057517,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-63,-77,-51,-150,199,48,2
2020-02-21 15:05:50.437687,4ef5c2c702db00126c9ad9c452dc3f4e94eb46fab6c432944982c91fefabff1b,-150,-67,-150,-150,-150,166,58,2
2020-02-21 15:06:05.699668,968fb4df452b6619aacecf94a8bcc6fd190c8b48c5d36355e66a0c0c9a0b93de,-150,-51,-49,-150,-150,112,10,2
2020-02-21 15:06:10.006539,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-63,-150,-51,-150,207,69,2
2020-02-21 15:06:24.479684,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-73,-150,-37,-150,-150,116,38,2
2020-02-21 15:06:24.141060,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-61,-150,-51,-150,177,75,2
2020-02-21 15:06:50.595900,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-150,-33,-150,-150,118,38,2
2020-02-21 15:06:57.297219,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-63,-150,-49,-150,201,75,2
2020-02-21 15:07:02.870426,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-150,-33,-67,-150,111,12,2
2020-02-21 15:07:01.950423,1eb7386a261dc7f8fcd71cea6273d60b969bd7a6ab1186fb0a1eef227a0d5805,-75,-71,-59,-73,-150,124,74,2
2020-02-21 15:07:03.555352,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-61,-150,-49,-150,178,74,2
2020-02-21 15:07:10.218017,3877ff37a6fbe5b9d027b814a653e24224038e0c8e7527941b0f52e4d8403e6c,-39,-150,-61,-71,-150,212,7,2
2020-02-21 15:07:26.640273,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-77,-150,-43,-150,-150,115,24,2
2020-02-21 15:07:21.949191,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-63,-150,-47,-150,199,47,2
2020-02-21 15:07:46.151394,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-63,-75,-47,-150,204,76,2
2020-02-21 15:08:02.931050,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-63,-150,-47,-150,157,74,2
2020-02-21 15:08:10.184390,3877ff37a6fbe5b9d027b814a653e24224038e0c8e7527941b0f52e4d8403e6c,-39,-150,-150,-150,-150,184,43,2
2020-02-21 15:08:15.385021,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-61,-75,-49,-150,173,48,2
2020-02-21 15:08:35.513282,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-63,-150,-49,-150,187,71,2
2020-02-21 15:08:56.740217,6331f0353862e9eb14511d21c155f1c8a70e141967167025629d8831f95b807e,-150,-150,-150,-61,-150,203,81,2
2020-02-21 15:09:00.660138,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-150,-150,-49,-150,182,58,2
2020-02-21 15:09:11.431159,744ebe810b27d06a1772af5fc18589a53b618fa63d1087d7c8da3d224ed5c5c2,-150,-59,-150,-150,-150,191,61,2
2020-02-21 15:09:18.240489,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-59,-59,-55,-61,148,42,2
2020-02-21 15:09:33.722871,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-81,-65,-150,-49,-150,177,73,2
2020-02-21 15:09:56.283821,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-61,-73,-47,-150,176,73,2
2020-02-21 15:10:11.377846,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-61,-150,-47,-150,175,66,2
2020-02-21 15:10:35.136434,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-53,-150,-47,-150,198,68,2
2020-02-21 15:11:11.295127,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-61,-150,-49,-150,207,79,2
2020-02-21 15:11:31.765838,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-61,-150,-47,-150,199,44,2
2020-02-21 15:11:57.805405,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-150,-150,-150,-63,115,35,2
2020-02-21 15:11:57.952066,9f79fa2510e503555696419a539f9f05c4d0f52662e0d8dcc74b1975a3d8a92c,-150,-150,-43,-150,-150,136,6,2
2020-02-21 15:12:03.789795,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-61,-150,-47,-150,171,65,2
2020-02-21 15:12:17.754291,3d29b8b2dabc4bcfe23b025c4ea3b99f83f0195ada4198a494911fc99d533bf9,-150,-150,-61,-71,-150,146,0,2
